Actual,LSTM_Predicted,GRU_Predicted,SRNN_Predicted,CNN_Predicted
0.48199121522694,0.6465631,0.51821303,0.59696645,0.5765681
0.486090775988287,0.6465473,0.51297927,0.59693545,0.5765883
0.49917032698877506,0.64651537,0.5137682,0.59691715,0.57599854
0.5069790141532455,0.6465199,0.5159539,0.59692526,0.57428074
0.5074670571010249,0.6465426,0.52030194,0.59697104,0.57501245
0.525427037579307,0.6465674,0.52043873,0.5969971,0.5781096
0.5310883357735481,0.6466077,0.52602637,0.5970406,0.580402
0.541727672035139,0.6466608,0.5296222,0.59710956,0.58246446
0.5384089799902392,0.6467198,0.53361595,0.5971633,0.58539844
0.5339189848706687,0.6467655,0.53528446,0.59721136,0.58855593
0.5423133235724744,0.6468001,0.5362541,0.5972302,0.59073895
0.5329428989751098,0.64683294,0.5385838,0.59725636,0.592617
0.5255246461688629,0.6468524,0.53723156,0.59725916,0.59366775
0.5280624694973157,0.64685607,0.5354824,0.59724253,0.59437805
0.5356759394826744,0.6468537,0.53555584,0.59723186,0.5943973
0.5357735480722303,0.6468667,0.53796923,0.59724,0.59353316
0.5470961444607125,0.64688253,0.53700733,0.59724665,0.5930115
0.5406539775500244,0.646904,0.5409484,0.5972667,0.59392214
0.5489507076622743,0.6469221,0.54008067,0.59728396,0.59461915
0.5567593948267449,0.64693713,0.5435232,0.59729767,0.5963263
0.5497315763787213,0.6469712,0.5463623,0.59733415,0.5973606
0.5849682772083944,0.6470043,0.54531527,0.597349,0.59783304
0.5932650073206442,0.64706075,0.55414736,0.59741294,0.5965384
0.6,0.64712787,0.5595369,0.597498,0.5973405
0.5927769643728649,0.6471889,0.5639558,0.597542,0.60542834
0.5988286969253294,0.6472287,0.56574756,0.5975764,0.61419535
0.6034163006344558,0.6472602,0.56754947,0.597581,0.61791074
0.6045876037091265,0.647294,0.57069683,0.5976049,0.6199522
0.6177647632991704,0.647326,0.57287407,0.59762716,0.6224419
0.6256710590531966,0.6473731,0.5761389,0.5976513,0.624429
0.6281112737920936,0.6474174,0.5796349,0.5976882,0.6258624
0.6239141044411909,0.64745605,0.58172387,0.5977138,0.6280906
0.6241093216203026,0.6474836,0.58253396,0.59772754,0.63038385
0.6277208394338702,0.6475003,0.58352757,0.5977344,0.6324508
0.6401171303074671,0.6475171,0.58591366,0.59774333,0.63359344
0.6241093216203026,0.64755416,0.58886516,0.5977658,0.63473743
0.6250854075158615,0.64757705,0.5864271,0.597774,0.635128
0.6273304050756466,0.6475735,0.58679104,0.5977651,0.63462675
0.6300634455832114,0.6475728,0.58700144,0.5977612,0.6343087
0.6218643240605173,0.64757836,0.58841527,0.5977609,0.635517
0.6246949731576379,0.64758134,0.5850718,0.59775263,0.6360321
0.6196193265007321,0.6475737,0.587909,0.59774935,0.63570344
0.6282088823816496,0.64757603,0.58537114,0.597747,0.63533604
0.624597364568082,0.64757586,0.5884572,0.59774685,0.63574576
0.6069302098584676,0.64758193,0.5873457,0.597756,0.6360217
0.6085895558809175,0.64758086,0.58246297,0.59772897,0.63591725
0.6174719375305028,0.64755213,0.58203435,0.5977136,0.6335987
0.6109321620302587,0.64754355,0.5835037,0.5977093,0.6307738
0.618838457784285,0.64754057,0.5825093,0.59771,0.63167524
0.6085895558809175,0.64754283,0.58414876,0.59771204,0.6332929
0.6079062957540263,0.6475427,0.5807806,0.59770507,0.63306296
0.6159102000976086,0.64752555,0.5798671,0.5976883,0.6314348
0.6205954123962909,0.6475201,0.5818387,0.59769416,0.629578
0.6186432406051733,0.6475329,0.5827366,0.59770703,0.62916076
0.6199121522693998,0.64753735,0.5833821,0.59772044,0.6316858
0.6196193265007321,0.6475363,0.5842285,0.59772193,0.6341554
0.618838457784285,0.6475394,0.5840026,0.5977204,0.6358954
0.6120058565153734,0.64754045,0.58380955,0.5977196,0.6360948
0.6177647632991704,0.6475383,0.58254516,0.59771585,0.6358993
0.6164958516349439,0.64753675,0.58264124,0.59771055,0.63489187
0.6107369448511468,0.6475386,0.5824506,0.5977125,0.6340487
0.6135675939482674,0.6475333,0.58073926,0.5977051,0.6332141
0.6108345534407028,0.64752597,0.5809351,0.5976976,0.632728
0.6018545632015617,0.64752173,0.5793787,0.5976903,0.63211036
0.6038067349926793,0.647511,0.5762286,0.597672,0.63077533
0.5964860907759884,0.64749265,0.5778372,0.597669,0.62842107
0.6028306490971206,0.6474862,0.5754416,0.59766036,0.6271893
0.6132747681795998,0.64747643,0.5754955,0.59764814,0.6270206
0.6273304050756466,0.6474793,0.5779003,0.59766054,0.6268705
