Actual,LSTM_Predicted,GRU_Predicted,SRNN_Predicted,CNN_Predicted,BLSTM
0.5624201907909562,0.5348606,0.5095647,0.49292463,0.53857875,0.5587405
0.55800721099677,0.5342768,0.507343,0.48792678,0.5382886,0.5561714
0.5555659881319012,0.5329071,0.50533044,0.4829364,0.5373675,0.554032
0.5614249230075866,0.53145534,0.5044424,0.4839581,0.5355038,0.55399555
0.5558288890558101,0.53001356,0.5041443,0.48479784,0.53399026,0.5547929
0.5630398858258844,0.5287573,0.50221264,0.48376825,0.53235257,0.55462253
0.5528243070682791,0.52807164,0.5035614,0.48845625,0.5316538,0.5554739
0.5485803350108915,0.5267345,0.5007347,0.48388594,0.53072983,0.55299073
0.5427965146848944,0.5252156,0.49741137,0.48081797,0.5282398,0.55056167
0.5522797265830391,0.5236163,0.49666843,0.47697303,0.5266674,0.5492877
0.5528806429805454,0.52283704,0.49824443,0.48128965,0.5254151,0.5511671
0.5608052279726583,0.5228371,0.49819496,0.48389295,0.52488846,0.5526512
0.5635093517614361,0.52355635,0.5005133,0.4871983,0.5259828,0.55497754
0.5629835499136183,0.52499133,0.5024838,0.49501333,0.5268129,0.5575456
0.5762037106587545,0.5265083,0.5027309,0.49147692,0.5285467,0.5582681
0.5714902726658153,0.52828705,0.50582975,0.49274975,0.5304957,0.56045264
0.5649553068429355,0.52962255,0.5055017,0.49524403,0.53152937,0.5602521
0.5897806655149103,0.5304369,0.5054226,0.4915953,0.5326732,0.55968887
0.6067941110193045,0.531299,0.5086784,0.49269152,0.53372335,0.5617525
0.6062307518966423,0.5341478,0.5166831,0.5089693,0.53780913,0.56983346
0.6094043416209719,0.5380951,0.51955426,0.5123423,0.54337734,0.57503104
0.6019116652895665,0.54248023,0.5231938,0.514187,0.5495768,0.57924247
0.5937429580109668,0.5460334,0.5236092,0.5161394,0.55280805,0.5804418
0.5788890558101104,0.5478908,0.5223826,0.50885975,0.5554784,0.5788348
0.5862127244047172,0.54760224,0.5191949,0.50178534,0.5560365,0.5744329
0.5810861563884925,0.54615605,0.51812255,0.49842322,0.5544237,0.5716771
0.5770111920679035,0.54474086,0.51828206,0.50043285,0.55241865,0.5709738
0.5773492075415008,0.5429298,0.51525074,0.50027776,0.55100423,0.567913
0.5630586644633064,0.5414644,0.5156464,0.49658585,0.54905957,0.56714183
0.5654623300533314,0.5395765,0.5114768,0.49705723,0.5478401,0.5636214
0.5601104183880418,0.53737867,0.50971013,0.48906147,0.54452664,0.56072646
0.5181401637497184,0.5350103,0.5075954,0.48625016,0.542356,0.5582854
0.5375572748441373,0.5298341,0.49519148,0.47560838,0.5385949,0.54608744
0.5309284158341471,0.5249646,0.4956946,0.4696935,0.53035057,0.5429743
0.5226282580935927,0.5204724,0.49112865,0.46995693,0.52548593,0.5396765
0.5347029219559829,0.5167406,0.48920783,0.4682411,0.5189722,0.5372376
0.5335198677983926,0.5145052,0.49034658,0.47234735,0.5165176,0.5382546
0.5260084128295651,0.51322764,0.4879788,0.47373003,0.5131998,0.5379165
0.519417111094419,0.51223975,0.48674074,0.4698633,0.5122316,0.53718543
0.5135018403064673,0.5107937,0.48336777,0.46546507,0.51048076,0.53470623
0.5341583414707428,0.5086981,0.48020926,0.46144274,0.5075061,0.5315418
0.5331630736873733,0.50707114,0.48224625,0.46204636,0.5047484,0.53263605
0.5231540599414106,0.5071529,0.48483142,0.47351274,0.5045889,0.5366991
0.5190978742582438,0.5075987,0.48287287,0.46997002,0.5049695,0.53669506
0.5171073386915045,0.5073476,0.4802464,0.46407157,0.50505006,0.5344052
0.5182903928490948,0.5065693,0.47969106,0.4632118,0.50395167,0.5332818
0.5297078044017126,0.50572556,0.47934386,0.45938066,0.50254655,0.5333072
0.5271539097123114,0.50531685,0.48085728,0.4648332,0.5016257,0.5351106
0.5285059716067002,0.50548524,0.4810535,0.4693365,0.50189984,0.5365477
0.5452001802749192,0.5059493,0.4814308,0.46945977,0.50255966,0.5372099
0.5474723954029896,0.5072152,0.48627684,0.47535548,0.50407106,0.540986
0.5370502516337414,0.5095262,0.48830324,0.4792445,0.50671256,0.54464966
0.5425899496732517,0.5115874,0.488198,0.47671902,0.50959927,0.54487175
0.5581574400961467,0.51339996,0.4908084,0.47993764,0.51113397,0.54622763
0.5584954555697439,0.5157749,0.49451113,0.48413384,0.5134885,0.5500503
0.5642229399834747,0.5183679,0.49645755,0.48738626,0.5171026,0.5525842
0.5769548561556374,0.52110493,0.4990802,0.48986363,0.52083015,0.55487627
0.5996957860737625,0.52405083,0.5036957,0.49438006,0.5242976,0.5584998
0.6109441898895815,0.5282693,0.5108663,0.50441885,0.5299274,0.56532717
0.6000338015473596,0.5337569,0.5173844,0.5130571,0.5373831,0.5726316
0.599564335611808,0.53912264,0.51964325,0.51534677,0.5442479,0.57566327
0.6023623525876962,0.54317886,0.52031887,0.5110558,0.5489721,0.57552356
0.6149440396604823,0.545919,0.5222015,0.50814354,0.55197114,0.5761089
0.6169909111394877,0.5482225,0.5260358,0.51343834,0.55495465,0.5786043
0.6184180875835649,0.550322,0.52789086,0.5169773,0.55788124,0.58040816
0.6153196124089236,0.5523381,0.5300058,0.5191686,0.56132704,0.58196944
0.6367272590700819,0.5541002,0.53136003,0.51978934,0.56349504,0.5827291
0.6382483287012695,0.55628437,0.5359775,0.5238652,0.5665238,0.586199
0.6326335161120709,0.5585335,0.539228,0.5291542,0.56921,0.5890806
0.6339292420941937,0.56078225,0.5389151,0.5277579,0.5725011,0.5900406
0.6509051303237438,0.5628182,0.54126024,0.5279653,0.5755108,0.59176654
0.6621723127769849,0.56487924,0.54502624,0.53402287,0.577425,0.59478164
0.6705100277923833,0.5677204,0.549382,0.54050386,0.58128864,0.59920985
0.666866972132502,0.571474,0.5542324,0.54667014,0.5867761,0.6045721
0.6569518515736498,0.57552236,0.55748194,0.5504371,0.59182453,0.608712
0.6472996319387065,0.57818866,0.55595237,0.54686147,0.59467727,0.607834
0.6375535191166528,0.579074,0.5548526,0.53817743,0.5961628,0.60545284
0.6396755051453467,0.5781591,0.5516038,0.5332763,0.59635586,0.60155123
0.6347555021407646,0.5767396,0.55179083,0.5306982,0.5938378,0.6005098
0.6346052730413881,0.57478493,0.5487399,0.52972585,0.5926156,0.5981097
0.6359197776609329,0.5730462,0.54869264,0.53065836,0.5898153,0.5972338
0.6511680312476527,0.57187057,0.5482781,0.53240407,0.5888708,0.5975022
0.6481822278975438,0.5717599,0.5509285,0.5350707,0.5880554,0.6005425
0.6474310824006609,0.572456,0.5516579,0.539279,0.58895814,0.60317
0.6541913918726057,0.57335186,0.5517821,0.53865135,0.5897671,0.60443336
0.6729324720198303,0.574428,0.5532541,0.5402107,0.59071016,0.60658765
0.678603620521295,0.576225,0.557789,0.547431,0.5925104,0.6115052
0.6861901900398107,0.5789453,0.5607791,0.55449706,0.59590983,0.61656255
0.69035904754751,0.5821205,0.56424767,0.5579561,0.6004433,0.6206773
0.6959175242244422,0.5852624,0.5676286,0.5618528,0.60386443,0.62392765
0.6864155336888754,0.588109,0.56968844,0.5642731,0.60707796,0.62620026
0.6904904980094644,0.5905351,0.5705268,0.56146693,0.6104545,0.62757164
0.6821527829940659,0.59227073,0.5714248,0.56046903,0.612793,0.62830585
0.6809321715616315,0.5932213,0.5714267,0.56006014,0.6141793,0.62805814
0.6779651468489446,0.593315,0.570395,0.5574255,0.614783,0.6267271
0.6925185908510478,0.59299827,0.5704815,0.5566002,0.614596,0.62615365
0.6856831668294148,0.59322995,0.5730738,0.5625762,0.61492974,0.62859386
0.6991850071358822,0.5935002,0.5724074,0.56257474,0.6153479,0.62892145
0.7087433335837152,0.59460896,0.57627225,0.566321,0.6175102,0.6322093
0.7039547810410877,0.59624505,0.5782088,0.57232755,0.61872077,0.6354241
0.703203635544205,0.5980448,0.5792379,0.5731462,0.62173134,0.6374319
0.7179448659205288,0.59949774,0.5801505,0.5722792,0.62311095,0.6383308
0.7279538796664914,0.60128224,0.58312964,0.57615614,0.6251471,0.64120585
0.7140389093367385,0.60380495,0.5876039,0.58464444,0.6284881,0.6456958
0.7059265379704048,0.6058361,0.5862287,0.582039,0.6308612,0.6453461
0.7158416585292571,0.60643506,0.5853967,0.57662934,0.6324755,0.6426069
0.7129873056411027,0.60676944,0.58684796,0.5761136,0.6325229,0.6429618
0.7124802824307068,0.6070871,0.5872452,0.57750094,0.632604,0.6436171
0.7120671524074212,0.6072876,0.5872266,0.5764401,0.63351727,0.64351434
0.7120483737699993,0.60724145,0.5870501,0.5761639,0.63353854,0.64305836
0.7077292871629234,0.60702956,0.58665705,0.5784353,0.6334946,0.6426728
0.7170247126868474,0.6066272,0.58643395,0.5743736,0.63290584,0.6422939
0.7137572297754075,0.6068599,0.58835167,0.5778125,0.63314193,0.64428467
0.715278299406595,0.60717756,0.5878168,0.57992923,0.63329643,0.64479494
0.7147900548336212,0.6073461,0.5877921,0.5775551,0.63369054,0.6448465
0.7203297528731315,0.60728836,0.5874854,0.5784896,0.633685,0.6447727
0.7210433410951702,0.60708356,0.5883706,0.579664,0.6334409,0.64510995
0.7135318861263427,0.6076139,0.58950937,0.58085823,0.63415015,0.6471678
0.7121234883196875,0.60794836,0.5884344,0.58018816,0.6345033,0.6466976
0.7161984526402764,0.608035,0.58797956,0.5787012,0.6348274,0.6460014
0.7116164651092917,0.60810107,0.5885314,0.57915604,0.6344748,0.64632326
0.7039172237662435,0.60802615,0.5880005,0.5790267,0.63445437,0.64603597
0.7091752422444227,0.6074867,0.5865672,0.5757563,0.63400024,0.6443668
0.6980207316157139,0.6067408,0.5859143,0.5749941,0.6333268,0.6433634
0.6951476000901374,0.6057394,0.58426315,0.5725798,0.6320378,0.64195234
0.6940959963945016,0.60396713,0.58138645,0.56854135,0.6307834,0.6388482
0.6934199654473071,0.6024493,0.5810545,0.5669101,0.62840074,0.63821536
0.6961616465109292,0.6009564,0.57904303,0.5673194,0.6269194,0.63700265
0.6839179749117403,0.59982526,0.57933635,0.56722707,0.62479776,0.63696367
0.682716142116728,0.59879917,0.5771713,0.56685853,0.62387836,0.6357039
0.6665665139337489,0.5974912,0.57503206,0.5632362,0.6220151,0.6336481
0.6800871328776384,0.5947689,0.57002974,0.55451286,0.62030196,0.6281798
0.6849507999699541,0.59275293,0.5711274,0.5566974,0.61605823,0.62826574
0.6830353789529032,0.5918222,0.5713451,0.5609141,0.614385,0.62975705
0.6836926312626755,0.59163,0.57150227,0.56272626,0.6142726,0.6306238
0.6883685119807706,0.59210646,0.57217395,0.5641052,0.6146772,0.6320159
0.6885187410801472,0.59236586,0.5724942,0.56546557,0.6147941,0.63210064
0.6897581311500037,0.59294486,0.5723008,0.5644255,0.61495966,0.6327762
0.6902088184481334,0.5936343,0.5734316,0.5637794,0.61563474,0.63389456
0.6940021032073912,0.59431154,0.57351154,0.56617725,0.6163854,0.6345518
0.7003492826560505,0.594638,0.5745921,0.5664784,0.6169232,0.6347913
0.696668669721325,0.5954014,0.5759738,0.56941134,0.6174556,0.6364799
0.7009314204161345,0.59637475,0.5763369,0.5709071,0.6188552,0.63739496
0.6946593555171637,0.5973262,0.5773525,0.5694802,0.62007743,0.6382217
0.7029970705325622,0.59788233,0.5764113,0.56788826,0.6209013,0.6376886
0.7169495981371592,0.59849405,0.5793371,0.57057047,0.6218809,0.63934463
0.7208743333583715,0.5994466,0.5810609,0.57568914,0.62266093,0.6413487
0.7151280703072185,0.60157394,0.58554274,0.5836811,0.6262972,0.64585453
0.7170998272365358,0.60387874,0.58539605,0.5832997,0.6287404,0.64738244
0.7123488319687523,0.60550076,0.5862154,0.5805108,0.6312221,0.64726305
0.6951663787275595,0.6066022,0.5864839,0.5805284,0.6321598,0.64732367
0.7054946293096973,0.60606635,0.5826229,0.5720106,0.63276887,0.6430389
0.6935701945466837,0.6049711,0.5840891,0.5716537,0.63102394,0.6418486
0.6949034778036506,0.6037047,0.58196217,0.571954,0.62991744,0.640031
0.6911289716818148,0.60248446,0.5807672,0.5701382,0.62769693,0.63840216
0.6840118680988507,0.60137564,0.57996804,0.56734645,0.62714344,0.6374065
0.6917674453541651,0.5997139,0.57653034,0.5640421,0.6256003,0.6341056
0.6866972132502066,0.5982907,0.5771854,0.5643039,0.62313133,0.63361007
0.6949598137159168,0.59710294,0.5754145,0.5639008,0.62172693,0.6326944
0.6943588973184105,0.59668094,0.57702285,0.5660346,0.6207368,0.63385093
0.7061518816194697,0.5967496,0.57705414,0.5688143,0.6204563,0.63482744
0.7155412003305041,0.59769905,0.57958114,0.5718559,0.6215846,0.6376913
0.716104559453166,0.59950006,0.5820877,0.57749236,0.62344044,0.64130265
0.6805941560880342,0.6016634,0.5841349,0.58056855,0.6262481,0.644067
0.6857958386539472,0.6015663,0.5774048,0.56857526,0.6270349,0.63792
0.6799181251408397,0.60041434,0.5771048,0.5621705,0.625631,0.6351592
0.681889882070157,0.5986374,0.5748484,0.55874056,0.6237104,0.6330546
0.6636182678584841,0.5967378,0.5737444,0.558534,0.62071246,0.63139504
0.663599489221062,0.5940628,0.5694455,0.55486816,0.6189317,0.62682027
0.6633365882971531,0.5912698,0.5673058,0.55370903,0.6150025,0.6238263
0.6800495756027942,0.58882856,0.5654106,0.54997504,0.61194247,0.62224835
0.6872605723728686,0.587678,0.5673422,0.55265605,0.60923713,0.62427807
0.670679035529182,0.5880245,0.56971705,0.5619549,0.6100303,0.6280141
0.6791294223691129,0.5886097,0.5673855,0.559978,0.61009914,0.62775236
0.6830541575903253,0.5889933,0.5676908,0.55805045,0.6107526,0.6276715
0.6818335461578907,0.5897401,0.5694335,0.56157637,0.610408,0.62989527
0.6807256065499887,0.59046704,0.569441,0.5617237,0.61119705,0.63073486
0.6740216329903103,0.5909985,0.5692702,0.559412,0.6117515,0.6305238
0.6681814767520469,0.59102815,0.5683292,0.5599711,0.6120348,0.62930626
0.6730639224817847,0.5903894,0.5665484,0.5575081,0.61149037,0.62708193
0.6691204086231503,0.5895878,0.56675225,0.5532617,0.61032337,0.6263061
0.6776834672876136,0.58881456,0.56589663,0.55459213,0.609405,0.6256757
0.6668857507699241,0.58802783,0.56668144,0.55560017,0.60879123,0.62530303
0.6923495831142492,0.5871398,0.56438506,0.55498433,0.60756344,0.62346727
0.6844437767595584,0.5875723,0.56919795,0.5592247,0.6081881,0.62714
0.6825283557425073,0.5889189,0.5694356,0.56497216,0.6095087,0.6297541
0.6698339968451889,0.59012234,0.5696281,0.5607911,0.61158687,0.63005704
0.6707353714414482,0.5904788,0.5676751,0.55616724,0.6120642,0.6282241
0.6445955081499286,0.5901782,0.5671723,0.55781555,0.61152935,0.6270304
0.665496131600691,0.587888,0.5608879,0.5450438,0.6103347,0.62047666
0.6614211672801021,0.5858384,0.5627722,0.5459413,0.6061708,0.6200617
0.6765379704048674,0.5844343,0.561718,0.55112195,0.6044634,0.6202517
0.6773266731765943,0.5841064,0.56452507,0.5535539,0.6040304,0.62213045
0.6859272891159017,0.5851036,0.5662364,0.5613732,0.60525626,0.6250144
0.6810072861113197,0.58650243,0.56793547,0.56281257,0.60682005,0.62682885
0.6850822504319086,0.5879423,0.5676125,0.5612116,0.60831165,0.62745124
0.6783594982348081,0.58948624,0.5699544,0.5609192,0.6101583,0.62929004
0.6873920228348231,0.59054404,0.56916004,0.5603776,0.6110557,0.62909204
0.6893262224892961,0.5915111,0.57086813,0.56236726,0.6120271,0.6301221
0.7027529482460753,0.5925229,0.57182,0.5637486,0.6131676,0.6315394
0.6975324870427402,0.5938874,0.57507133,0.5682025,0.615233,0.6342874
0.7033538646435815,0.5952135,0.57553,0.5710901,0.6167744,0.63536173
0.6733080447682717,0.5967066,0.5773791,0.5685452,0.6193312,0.6369031
0.6791857582813791,0.59685177,0.57349426,0.56333935,0.62012416,0.6333887
0.6684255990385337,0.59541166,0.570634,0.5572476,0.61931735,0.6288464
0.6747164425749268,0.59359443,0.5700189,0.5514381,0.6167315,0.62702554
0.6682002553894689,0.5919965,0.5695916,0.557428,0.6149048,0.62643224
0.6880680537820176,0.5900022,0.56607914,0.55192924,0.6126099,0.6230605
0.6984150830015774,0.58972883,0.5711872,0.56004566,0.6122743,0.62688833
0.6885375197175694,0.590994,0.57321507,0.5702579,0.61295825,0.63132876
0.6821152257192218,0.59272444,0.57398117,0.56569946,0.6158103,0.6330332
0.6782843836851198,0.59371394,0.5723314,0.56482035,0.61625713,0.6318606
0.7069405843911966,0.59341985,0.5701049,0.5579157,0.6166102,0.6290358
0.7113347855479607,0.59448105,0.5784329,0.56908,0.61677366,0.63534844
0.7022459250356794,0.59650993,0.5784393,0.5778008,0.61903155,0.63876903
0.7126492901675054,0.5985751,0.5797274,0.574057,0.62280095,0.6394769
0.7695485615563735,0.6006293,0.5824724,0.5792211,0.62448853,0.64154446
0.7814917749568092,0.6046916,0.5941313,0.59190595,0.6295865,0.651684
0.7869939157214751,0.61090976,0.6010839,0.61042625,0.6376962,0.66209096
0.7892849094869676,0.6181962,0.60806733,0.6142118,0.64928013,0.6704493
0.7924397205738751,0.624894,0.61216456,0.6203115,0.65658826,0.675376
0.7876323893938256,0.6301208,0.6156702,0.6200953,0.6628355,0.6780017
0.7870314729963194,0.6339889,0.61852956,0.6184586,0.667255,0.6798996
0.7903552918200255,0.6364133,0.6196154,0.6177591,0.67060643,0.6799969
0.7783932997821678,0.63794994,0.62136227,0.6175289,0.6729869,0.68028855
0.762318786148877,0.6384794,0.62070924,0.6174197,0.6743887,0.6787698
0.7706377225268535,0.6376215,0.61848956,0.61186725,0.674527,0.67498845
0.7668444377675956,0.63605314,0.6175466,0.6051111,0.67295045,0.67253447
0.7658116127093818,0.63456154,0.6172184,0.6063598,0.6710902,0.6717805
0.7743183354615788,0.6336904,0.617901,0.60941,0.6701252,0.6723675
0.7809471944715691,0.63349843,0.61811036,0.6114605,0.66976696,0.67315763
0.7712198602869376,0.6338657,0.6195044,0.61685526,0.6702383,0.6744085
0.7819800195297829,0.634454,0.61946416,0.6162709,0.6706105,0.6747647
0.7938856756553744,0.6349904,0.6200237,0.6143781,0.67093235,0.6751569
0.7889656726507924,0.63616216,0.623408,0.61812776,0.67229015,0.67843837
0.7815856681439194,0.6374074,0.62340444,0.62220335,0.67357916,0.6796995
0.7801209344249981,0.6383124,0.62346613,0.6197246,0.6749481,0.6795694
0.772985052204612,0.63829124,0.6223226,0.6162837,0.67535585,0.67807883
0.7529482460752647,0.6377201,0.6215361,0.61372507,0.6743819,0.6766599
0.7608164951551115,0.63601804,0.6165301,0.604923,0.6733168,0.67198735
0.7688161946969129,0.6342637,0.6174223,0.60258496,0.6706868,0.67100304
0.7709381807256066,0.6328522,0.6161701,0.6070162,0.6690869,0.67101544
0.7535303838353489,0.63230425,0.6172307,0.6090973,0.6680631,0.67266434
0.7548448884548937,0.6314907,0.6133076,0.6056624,0.6673995,0.6704145
0.7360850296702471,0.6304289,0.61310655,0.6026459,0.6661188,0.6694066
0.7331180049575602,0.62788236,0.607586,0.5932621,0.66459286,0.6645956
0.7238976939833246,0.625437,0.606613,0.59112406,0.65984756,0.6631569
0.714996619845264,0.6221273,0.60063386,0.58867204,0.65742034,0.6582779
0.7311838053030872,0.61882675,0.5980629,0.5834852,0.65164375,0.65490407
0.7454931270187035,0.616755,0.5991009,0.5887486,0.6488963,0.6561664
0.7543754225193421,0.6164462,0.6013777,0.59543324,0.6473339,0.6597585
0.7613047397280853,0.6177971,0.60341054,0.60246086,0.6495536,0.6637603
0.7825997145647112,0.6201546,0.6058428,0.60578,0.6520254,0.66748464
0.7807969653721926,0.62338054,0.61101854,0.61351156,0.655586,0.6728646
0.7881206339667993,0.626879,0.6129712,0.6180074,0.6592702,0.6765415
0.8061856831668294,0.6303948,0.61706406,0.617711,0.66410345,0.6801584
0.8142980545331631,0.6340772,0.6214504,0.626485,0.6679401,0.6847749
0.809077593329828,0.63808036,0.62641776,0.63238764,0.6736515,0.6898363
0.7984864418237813,0.64128935,0.627814,0.63396406,0.6773875,0.69127196
0.8116878239314955,0.643399,0.6276191,0.62829703,0.6805328,0.69040996
0.8256215728986706,0.6451509,0.6312542,0.6309161,0.68282974,0.6925142
0.8290017276346427,0.6472851,0.6347538,0.635119,0.68588495,0.6962335
0.8361563884924509,0.6499307,0.63860136,0.6429745,0.6902718,0.7001259
0.8449635694434011,0.65281856,0.641025,0.64797086,0.69437003,0.7030506
0.8514609779914369,0.6556915,0.6449496,0.6529438,0.6982191,0.7060246
0.8504844888454893,0.65854156,0.6477188,0.65611213,0.7015433,0.7088365
0.8437054007361227,0.6610174,0.65010136,0.6542776,0.7050578,0.7106286
0.8461841808758357,0.66271627,0.65025824,0.6552856,0.7070104,0.7104642
0.8336212724404717,0.66320604,0.65014184,0.65009594,0.708382,0.70867616
0.8337151656275821,0.6630359,0.6500994,0.6501449,0.7081828,0.7074531
0.7984676631863592,0.6626294,0.6501046,0.6494153,0.7078492,0.7067377
0.7900923908961166,0.65977687,0.6413174,0.6326691,0.7071108,0.697474
0.795425523923984,0.6555223,0.6377346,0.6235491,0.70210034,0.6902506
0.8252835574250732,0.65157497,0.6360064,0.6214211,0.6973795,0.6878577
0.8217156163148801,0.64994156,0.64012533,0.6311166,0.6930172,0.69179356
0.8123262976038458,0.6502736,0.64047784,0.6426708,0.6944254,0.6950987
0.8222977540749643,0.6510896,0.63969046,0.63970476,0.6948986,0.6952134
0.8146924059190265,0.65199333,0.6409084,0.63994515,0.69554186,0.6964595
0.8150679786674679,0.652225,0.6390118,0.63484955,0.6948574,0.69572204
0.8233869150454444,0.6524853,0.6408008,0.6354228,0.6946706,0.69692355
0.8024299556824157,0.6529443,0.64111257,0.64054686,0.6943669,0.698348
0.8173401937955381,0.65272015,0.6381417,0.6350641,0.6940275,0.69609123
0.7979606399759633,0.651733,0.6376961,0.6327728,0.6934714,0.6941394
0.7777923833846616,0.6499441,0.6345802,0.6283433,0.6916208,0.69114596
0.7916697964395703,0.64693516,0.62932885,0.6157532,0.68900937,0.68535715
0.8034252234657853,0.64488876,0.63143736,0.61870456,0.68562293,0.68634796
0.8013595733493578,0.6440722,0.6306011,0.62703466,0.6841649,0.6881263
0.7974348381281454,0.6440317,0.6314909,0.62766355,0.68456686,0.6893497
0.8073124014121535,0.6442274,0.6303975,0.62978077,0.6841706,0.68941635
0.821640501765192,0.6446911,0.63255304,0.631649,0.6845668,0.69109917
0.8112559152707879,0.64616716,0.63562226,0.63585055,0.685571,0.69531566
0.8172087433335837,0.64765614,0.6343648,0.6377848,0.6872286,0.6960536
0.8478742582438218,0.6490972,0.63680726,0.63680995,0.6894844,0.6976344
0.8520994516637872,0.65138984,0.641599,0.6471492,0.6914306,0.7026647
0.8325508901074138,0.6548225,0.64638025,0.657772,0.69671905,0.70873374
0.8143543904454293,0.6574069,0.6445648,0.6505351,0.69983125,0.70812076
0.8069556073011342,0.65822303,0.6430988,0.6436256,0.70203334,0.704643
0.8180725606549988,0.65689516,0.63931894,0.6349212,0.70157105,0.69943255
0.8343911965747765,0.65550697,0.6414286,0.6325793,0.69839054,0.6993796
0.8207954630811988,0.65501463,0.64283085,0.643116,0.6976728,0.7012423
0.8112183579959438,0.65504956,0.6422042,0.6442808,0.6982596,0.7011929
0.8070307218508225,0.65496385,0.6416196,0.6411855,0.6983759,0.70013124
0.8042514835123563,0.6540759,0.63873774,0.6353327,0.6982036,0.6974091
0.8028994216179673,0.6529427,0.638652,0.6305419,0.69569546,0.69644827
0.825208442875385,0.6510645,0.63465,0.6293835,0.6945824,0.69303477
0.8217531735897243,0.65055025,0.6397864,0.63525605,0.69258255,0.69641465
0.8210959212799519,0.6505939,0.6376053,0.6424191,0.6926555,0.69702274
0.8436115075490123,0.6507856,0.6386744,0.63799846,0.6929899,0.6968301
0.8539960940434161,0.652597,0.6446727,0.6479478,0.6951871,0.70274323
0.8686809885074739,0.65553606,0.6472398,0.6556165,0.69808054,0.7076483
0.8267858484188386,0.65883744,0.6508227,0.6568719,0.70298356,0.7110424
0.8296777585818372,0.66054684,0.6475981,0.6540987,0.70451146,0.70829004
0.8471418913843611,0.6608366,0.64825386,0.6473479,0.70560557,0.70616615
0.8618455644858408,0.6612222,0.65013665,0.64609987,0.7047809,0.7079477
0.8469353263727184,0.6621312,0.65265876,0.6538577,0.70628697,0.7106033
0.8339217306392248,0.6634567,0.6536874,0.65936893,0.7088105,0.7122689
0.851498535266281,0.66384643,0.65144974,0.6538811,0.7094456,0.70986146
0.8573762487793886,0.66416097,0.6539996,0.65315706,0.7097631,0.7109075
0.8711034327349207,0.6647532,0.654962,0.6549331,0.7101075,0.7127756
0.8708968677232779,0.6659869,0.6579178,0.6624519,0.7123307,0.7157554
0.8671035829640201,0.6670738,0.65931386,0.6641202,0.71383923,0.7169296
0.8587283106737775,0.66871434,0.66087407,0.6689103,0.7162654,0.71907574
0.8411327274092992,0.66969836,0.65982676,0.66621137,0.7173845,0.7184008
0.8628408322692106,0.66939133,0.6566968,0.6545162,0.7179156,0.7148616
0.8760422143769248,0.6691391,0.6593524,0.6565049,0.7168933,0.71571386
0.8836100052580185,0.66977495,0.66173464,0.66530377,0.7173305,0.71896833
0.8953278750093893,0.6712811,0.664414,0.6717015,0.72015846,0.7220765
0.9168294148576579,0.6736512,0.6684013,0.6793488,0.72353566,0.7262095
0.8956846691204087,0.6770141,0.6735038,0.68740386,0.72766054,0.73175985
0.9109141440697063,0.679936,0.67368734,0.6856679,0.7309711,0.73289007
0.8921542852850597,0.6821976,0.6762699,0.68337953,0.7339514,0.7339955
0.902369864042665,0.68337,0.675134,0.6807776,0.7353812,0.7329759
0.9250732366859461,0.68404025,0.6772389,0.6822382,0.73615795,0.73332477
0.9397017952377374,0.6852067,0.6811491,0.6878076,0.73743635,0.7367726
0.9509877563284007,0.6875892,0.68563396,0.6991167,0.74153745,0.74194115
0.9321527829940659,0.69120973,0.69124085,0.70873046,0.7471401,0.7480971
0.9302185833395928,0.6942061,0.6901329,0.7054784,0.75031006,0.7485816
0.9351010290693308,0.69584864,0.691223,0.7000261,0.75300115,0.74769455
0.9435701945466837,0.6964551,0.6913354,0.69694805,0.75368387,0.7472079
0.9364906482385639,0.6971077,0.69485986,0.7030356,0.7542151,0.7491644
0.9441711109441898,0.6978043,0.69364756,0.70496404,0.7553683,0.7493938
0.9682077668444378,0.69851935,0.6965682,0.7056088,0.75698656,0.75039816
0.955119056561256,0.69995964,0.6998969,0.7147949,0.7583333,0.75389904
0.917111094418989,0.70176476,0.7008978,0.715249,0.76102304,0.7559324
0.9250732366859461,0.7015186,0.69493145,0.7011657,0.76151305,0.7500345
0.9165101780214827,0.6996511,0.6938711,0.6900984,0.76100326,0.7455612
0.9279088109366784,0.6976229,0.6927353,0.6925832,0.75765055,0.74446243
0.9436077518215278,0.6961213,0.6927171,0.6946804,0.7550002,0.7444094
0.9157965897994441,0.6959186,0.6949355,0.70155245,0.75474423,0.74693835
0.906745286562007,0.6956444,0.6911446,0.70211524,0.7545206,0.7450926
0.9093179598888305,0.69455075,0.6891614,0.69045055,0.7537719,0.7415622
0.9314955306842936,0.69332933,0.6884045,0.6885755,0.75188303,0.7408508
0.925054458048524,0.6925886,0.689521,0.68934035,0.74974954,0.74197394
0.9208856005408247,0.6926403,0.68981296,0.69768214,0.74961567,0.74366325
0.8950461954480583,0.6926624,0.68840575,0.6974411,0.74972486,0.7431548
0.8921167280102156,0.69153845,0.68406576,0.6852553,0.74944437,0.73889714
0.8884361150754901,0.6896267,0.682355,0.682141,0.74740213,0.73586154
0.8831029820476226,0.68794894,0.68131226,0.67830586,0.7443722,0.73520356
0.8867272590700819,0.68539995,0.6756654,0.6746534,0.74156207,0.7305022
0.9001352061894389,0.68340075,0.67662364,0.67390215,0.7386251,0.7300301
0.9068955156613836,0.6828595,0.6776125,0.68270236,0.7372653,0.7328919
